Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2030,12,14,0.0738171,0.0794514,0.171066,0.3251892,0.5334105,0.6357372,0.6880797,0.5970531,1.2228657,1.6164708,1.4990304,1.3483722,1.234527,1.112622,1.1718462,1.3872285,1.1987808,0.7768656,0.4779201,0.2080869,0.1200759,0.2174445,0.2039121,0.0935634
2030,12,15,0.0770448,0,0.0851088,0.1602993,0.2265123,0.4321989,1.4243103,1.8783261,1.7053386,1.4948451,1.2842277,1.381401,1.4230461,1.4512386,1.2882828,1.1749584,1.07247,0.9571464,0.8617245,0.5326902,0.3250317,0.4199601,0.2583147,0
2030,12,16,0,0,0.1048908,0.184863,0.2709672,0.3036159,0.2205399,0.2231124,0.6978846,1.2441072,1.0057341,1.2767832,1.392069,1.4239932,1.511202,1.5570996,1.683696,1.8610914,1.7069346,1.3732782,0.2915871,0.305865,0.2900079,0.6412056
2030,12,17,0.9483852,1.1611215,1.2358962,1.0735074,0.7824264,0.5095755,0.1919589,0.1029483,0,0,0,0.1164051,0.1116801,0.5203254,0.3746064,0.2684178,0.277641,0.3193596,0.5300547,0.4560738,0.3346833,1.563282,2.0559105,2.0928873
2030,12,18,2.098005,2.0960583,2.0937462,2.0888196,2.0868897,2.0878032,2.0814906,2.0869086,2.0822634,1.8635337,1.1330655,0.9296049,0.8584821,0.7796418,0.5370204,0.3274215,0.3944703,0.955122,1.4855211,1.2808467,1.1797968,1.044519,0.4375035,1.2672828
2030,12,19,2.0437074,1.5365763,1.3894881,1.4666568,0.2713704,0.3944703,1.107078,1.3810776,1.5468936,1.281861,0.8033067,0.7845936,0.870177,1.1835978,1.3680597,1.2740721,1.0372908,0.7509012,0.5226858,0.1515822,0.1245657,0.160629,0.1141371,0.092211
2030,12,20,0,0.0717297,0.0666015,0.0747873,0.1647114,0.5343702,1.1967123,1.2845658,1.2005049,0.7679532,0.7322784,0.4652739,0.4099515,0.2908689,0.2275413,0.2402337,0.1682898,0.0962262,0.0781368,0.0982989,0,0.0910203,0,0
2030,12,21,0,0.072975,0.1046724,0.1011465,0.2484384,1.0717791,1.8214791,1.7107902,1.4318745,1.2218367,1.2876066,1.4602014,1.4626647,1.1541978,0.6467055,0.4457712,0.5560989,0.9119523,0.6949908,0.4535328,0.1286187,0.1522059,0.0671958,0
2030,12,22,0,0,0.184863,0.2921646,0.2918748,0.1369725,0.0841827,0.3590643,1.6475529,1.033851,1.0669407,1.076964,1.3933584,1.5959874,1.1406885,0.8219253,0.8266923,0.9968532,1.1711553,1.0496871,0.2112684,0.1041306,0,0
2030,12,23,0.0627816,0.2424135,0.7833546,1.4663502,1.6250829,1.2649035,0.9530997,1.000608,1.4475111,1.0479651,0.8718066,0.8193885,0.6594714,0.4810134,0.3703098,0.2905812,0.3330579,0.41307,0.5203254,0.3765888,0,0,0,0
2030,12,24,0,0.0667422,0,0,0.0998424,0.8080191,1.5766254,1.0290399,0.2158023,0.8111691,0,0,0.1502634,1.3061202,0.240597,0.2911566,1.4496867,0.6461532,0.7898709,0.4944534,0.6550131,1.2638829,1.645035,2.0276529
2030,12,25,2.0784729,2.0811483,2.0986056,2.0995695,2.0995443,2.0990298,1.8661062,1.2615015,1.2835515,2.0734602,2.0950755,2.0797875,2.1,2.0922909,0.8542758,0.1499547,0.1023099,0,0,0,0,0,0.0851529,0.3835083
2030,12,26,2.0496105,2.0692014,2.0733447,2.0307756,2.0002542,2.0235306,2.0324346,1.9557405,1.8955566,1.9350513,2.0033475,2.0558454,2.0563851,2.0036856,1.9540626,1.8873687,1.8144378,1.7567571,1.5342684,1.4608188,1.6162083,1.520022,1.5043896,0.9520896
2030,12,27,0.8960721,1.3101438,1.6420026,1.5976023,1.6673475,1.7484558,1.9376931,1.9800606,1.9787271,1.8438756,1.8742647,1.9562319,1.9635021,1.9034673,1.7292177,1.5630027,1.2242391,0.8934345,0.837228,0.572124,0.3724518,0.6173853,0.5779662,0.5182086
2030,12,28,0.4841235,0.5033448,0.7266252,1.0379796,1.2967101,1.4558817,1.6154187,1.478253,1.4524776,1.5040935,1.5391656,1.670991,1.6582671,1.4595861,1.1171265,0.8839047,0.6898038,0.6311151,0.7661157,0.9053226,0.1590729,0.138747,0.2137401,0.107646
2030,12,29,0,0.080829,0.1384614,0.3267831,0.6944133,1.2849039,1.5894921,1.7792019,1.804887,1.8674586,1.9346061,1.9258428,1.8361371,1.5403143,1.3261731,1.5719235,1.1891208,1.0555503,0.9835707,0.8513715,0.1196412,0.0950838,0.1319115,0.1505721
2030,12,30,0.190113,0.3170223,0.5583312,1.0548594,1.5873165,1.8572295,1.9962726,2.0369118,2.0534535,2.0372268,2.0471955,2.0547786,2.0203764,1.9897122,1.9557405,1.919211,1.8998091,1.8533172,1.8068904,1.7675259,1.0218306,1.341438,0.749994,0.502656
2030,12,31,0.289149,0.1599717,0.140763,0.3733485,0.5723781,0.8295588,1.3384602,1.9004685,1.9844622,1.7780301,1.7000634,1.4481327,1.507653,1.5576645,1.733991,1.8131925,1.8830301,2.025513,1.8674586,1.3291677,0.3758664,0.401478,0.5593266,0.4637661
2031,1,1,0.4985421,0.3764082,0.4516365,0.8542758,1.3271727,1.6543002,1.9388922,1.9828494,1.9348287,1.8458202,1.7484558,1.8059811,1.8087027,1.6080225,1.3781565,1.2444495,1.2273282,1.2321267,1.4122542,1.6328235,0.2781933,0.2833425,0.2031897,0
2031,1,2,0,0,0,0,0.1051617,0.1926435,0.5049555,0.9995853,1.6863,1.478253,1.5669171,1.7852079,1.771917,1.6879506,1.8068904,1.9730802,1.7989965,1.8453351,1.9038558,1.8461415,0.6820674,0.3412605,0.4227426,0.3482871
2031,1,3,0,0.0968289,0.7986069,1.2767832,0.7870758,0.5286225,0.4845687,1.0341954,1.2252681,1.3261731,1.2584376,0.8678964,0.4209513,0.4231416,0.6636714,0.8401113,1.1289075,0.8652945,0.9349599,0.5125953,0.7325745,0.7880061,1.2122124,1.6175187
2031,1,4,1.5965271,1.7740968,1.8752853,1.8765936,1.7795925,1.81692,1.949325,2.0030766,1.984941,1.9064283,1.8010314,1.6597497,1.6082892,1.606164,1.4406525,1.198092,0.8171709,0.5600742,0.4748436,0.3776745,0.2894346,0.5215056,0.4921917,0.3223416
2031,1,5,0.205884,0.1862805,0.2128791,0.35889,0.6311151,0.8786652,1.2943518,1.3962543,1.4450205,1.068669,1.2101481,1.3830222,1.139649,0.859131,0.7460691,0.6420288,0.6211338,0.7373562,0.861399,0.870828,0.2639133,0.2199834,0.0837018,0
2031,1,6,0,0.0817194,0.3340323,0.4917423,0.5255292,0.365001,0.2662884,0.18963,0.1117977,0.1218903,0.9179331,0.9195984,0.9873129,1.0341954,1.0880331,0.9530997,0.9255981,1.0276665,0.8904735,0.8917881,0.1108737,0.0853755,0,0
